Date,Year,Population,Temperature,CPI,GDP,Peak
2021-02,0.9000000000000057,0.8105599060052171,-0.14972940090230935,0.5396604023134612,0.8185874238040256,0.3293752118404698
2021-03,0.9000000000000057,0.811140121845078,-0.11846061200425595,0.5396604023134612,0.8185874238040256,0.6929499491582871
2021-04,0.9000000000000057,0.8117203376849425,-0.08719182310620255,0.5396604023134612,0.5503969137219671,0.760569427183369
2021-05,0.9000000000000057,0.8123005500435134,-0.05592302699227503,0.5196456406204213,0.5503969137219671,0.7116145068353861
2021-06,0.9000000000000057,0.8128807658833708,-0.024654238094221625,0.5196456406204213,0.5503969137219671,0.7104959891537681
2021-07,0.9000000000000057,0.8134609817232352,0.006614550803831776,0.5196456406204213,0.4296657307999925,0.5973336346175575
2021-08,0.9000000000000057,0.8140411940818062,0.03788334691776285,0.5196456406204213,0.4296657307999925,0.478883741950062
2021-09,0.9000000000000057,0.8146214099216706,0.0691521358158127,0.4996308740057174,0.4296657307999925,0.3883967913230144
2021-10,0.9000000000000057,0.815201625761528,0.1004209247138661,0.4996308740057174,0.8450966683019261,0.3973449327759577
2021-11,0.9000000000000057,0.815781838120099,0.13168972082779362,0.4996308740057174,0.8450966683019261,0.4455315783527287
2021-12,0.9000000000000057,0.8163620539599634,0.16295850972584702,0.4996308740057174,0.8450966683019261,0.24781380634956518
2022-01,1.0,0.7629823046127058,-0.6806975349600712,1.0000000000000009,0.9003501710281063,0.37113320528753846
2022-02,1.0,0.7653031610095695,-0.6440168326590268,1.0000000000000009,0.9003501710281063,0.48231838210371736
2022-03,1.0,0.7676240208877267,-0.6073361375738564,1.0000000000000009,0.9003501710281063,0.7847135916845556
2022-04,1.0,0.7699448807658804,-0.570655442488686,1.0000000000000009,0.6370075352784337,1.0
2022-05,1.0,0.7722657371627442,-0.5339747401876416,0.8999261718481453,0.6370075352784337,0.7085978985425374
2022-06,1.0,0.7745865970409014,-0.4972940451024712,0.8999261718481453,0.6370075352784337,0.69936730312959
2022-07,1.0,0.776907456919055,-0.46061335001730086,0.8999261718481453,0.5855520228528497,0.6953564568975255
2022-08,1.0,0.7792283133159259,-0.42393264771625283,0.8999261718481453,0.5855520228528497,0.6268557225172295
2022-09,1.0,0.781549173194076,-0.3872519526310825,0.7998523486179545,0.5855520228528497,0.49762738673596196
2022-10,1.0,0.7838700330722332,-0.3505712575459121,0.7998523486179545,0.8974417247527358,0.4110721952321774
2022-11,1.0,0.7861908894691005,-0.31389055524486764,0.7998523486179545,0.8974417247527358,0.5004180318608067
2022-12,1.0,0.7885117493472578,-0.2772098601596973,0.7998523486179545,0.8974417247527358,0.420427070387527
